YEAR_MONTH,"REGIONAL_OFFICE_NAME","REGIONAL_OFFICE_CODE","ICB_NAME","ICB_CODE","PCO_NAME","PCO_CODE","PRACTICE_NAME","PRACTICE_CODE","ADDRESS_1","ADDRESS_2","ADDRESS_3","ADDRESS_4","POSTCODE","BNF_CHEMICAL_SUBSTANCE","CHEMICAL_SUBSTANCE_BNF_DESCR","BNF_CODE","BNF_DESCRIPTION","BNF_CHAPTER_PLUS_CODE",QUANTITY,ITEMS,TOTAL_QUANTITY,ADQUSAGE,NIC,ACTUAL_COST,"UNIDENTIFIED"
202205,"LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BO","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","AKERMAN MEDICAL PRACTICE","G85695","AKERMAN HEALTH CENTRE","60 PATMOS ROAD","","LONDON","SW9 6AF","0103050P0","Omeprazole","0103050P0AAAEAE","Omeprazole 40mg gastro-resistant capsules","01: Gastro-Intestinal System","56.",3,"168.",336,"16.8","15.75362","N"
202205,"LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BO","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","AKERMAN MEDICAL PRACTICE","G85695","AKERMAN HEALTH CENTRE","60 PATMOS ROAD","","LONDON","SW9 6AF","0103050P0","Omeprazole","0103050P0AAAFAF","Omeprazole 10mg gastro-resistant capsules","01: Gastro-Intestinal System","28.",1,"28.",14,"0.87","0.82629","N"
202205,"LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BO","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","AKERMAN MEDICAL PRACTICE","G85695","AKERMAN HEALTH CENTRE","60 PATMOS ROAD","","LONDON","SW9 6AF","0103050P0","Omeprazole","0103050P0AAAMAM","Omeprazole 10mg dispersible gastro-resistant tablets","01: Gastro-Intestinal System","56.",2,"112.",56,"37.2","34.82544","N"
202205,"NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE B","QOP","NHS GREATER MANCHESTER ICB - 00V","00V00","THE UPLANDS MEDICAL PRACTICE","P83004","WHITEFIELD HEALTH CENTRE","BURY NEW ROAD","WHITEFIELD","MANCHESTER","M45 8GH","0102000P0","Mebeverine hydrochloride","0102000P0AAABAB","Mebeverine 135mg tablets","01: Gastro-Intestinal System","84.",10,"840.",280,"30.7","29.84388","N"
202205,"NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE B","QOP","NHS GREATER MANCHESTER ICB - 00V","00V00","THE UPLANDS MEDICAL PRACTICE","P83004","WHITEFIELD HEALTH CENTRE","BURY NEW ROAD","WHITEFIELD","MANCHESTER","M45 8GH","0102000P0","Mebeverine hydrochloride","0102000P0AAABAB","Mebeverine 135mg tablets","01: Gastro-Intestinal System","100.",3,"300.",100,"10.98","10.309","N"
202205,"NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE B","QOP","NHS GREATER MANCHESTER ICB - 00V","00V00","THE UPLANDS MEDICAL PRACTICE","P83004","WHITEFIELD HEALTH CENTRE","BURY NEW ROAD","WHITEFIELD","MANCHESTER","M45 8GH","0102000P0","Mebeverine hydrochloride","0102000P0AAABAB","Mebeverine 135mg tablets","01: Gastro-Intestinal System","60.",4,"240.",80,"8.8","8.68201","N"
202205,"NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE B","QOP","NHS GREATER MANCHESTER ICB - 00V","00V00","THE UPLANDS MEDICAL PRACTICE","P83004","WHITEFIELD HEALTH CENTRE","BURY NEW ROAD","WHITEFIELD","MANCHESTER","M45 8GH","0102000P0","Mebeverine hydrochloride","0102000P0AAABAB","Mebeverine 135mg tablets","01: Gastro-Intestinal System","56.",2,"112.",37.33333,"4.1","4.06035","N"
202205,"NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE B","QOP","NHS GREATER MANCHESTER ICB - 00V","00V00","THE UPLANDS MEDICAL PRACTICE","P83004","WHITEFIELD HEALTH CENTRE","BURY NEW ROAD","WHITEFIELD","MANCHESTER","M45 8GH","0102000P0","Mebeverine hydrochloride","0102000P0AAADAD","Mebeverine 200mg modified-release capsules","01: Gastro-Intestinal System","56.",2,"112.",55.30864,"9.98","9.5611","N"
202205,"NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE B","QOP","NHS GREATER MANCHESTER ICB - 00V","00V00","THE UPLANDS MEDICAL PRACTICE","P83004","WHITEFIELD HEALTH CENTRE","BURY NEW ROAD","WHITEFIELD","MANCHESTER","M45 8GH","0102000T0","Peppermint oil","0102000T0AAAAAA","Peppermint oil 0.2ml gastro-resistant capsules","01: Gastro-Intestinal System","100.",3,"300.",100,"25.14","23.85569","N"
202205,"NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE B","QOP","NHS GREATER MANCHESTER ICB - 00V","00V00","THE UPLANDS MEDICAL PRACTICE","P83004","WHITEFIELD HEALTH CENTRE","BURY NEW ROAD","WHITEFIELD","MANCHESTER","M45 8GH","0102000T0","Peppermint oil","0102000T0AAAAAA","Peppermint oil 0.2ml gastro-resistant capsules","01: Gastro-Intestinal System","84.",2,"168.",56,"14.08","13.19665","N"
202205,"NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE B","QOP","NHS GREATER MANCHESTER ICB - 00V","00V00","THE UPLANDS MEDICAL PRACTICE","P83004","WHITEFIELD HEALTH CENTRE","BURY NEW ROAD","WHITEFIELD","MANCHESTER","M45 8GH","0102000T0","Peppermint oil","0102000T0AAAFAF","Peppermint oil 0.2ml gastro-resistant modified-release caps","01: Gastro-Intestinal System","100.",1,"100.",33.33333,"14.97","14.01685","N"
202205,"NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE B","QOP","NHS GREATER MANCHESTER ICB - 00V","00V00","THE UPLANDS MEDICAL PRACTICE","P83004","WHITEFIELD HEALTH CENTRE","BURY NEW ROAD","WHITEFIELD","MANCHESTER","M45 8GH","0102000Y0","Propantheline bromide","0102000Y0AAAFAF","Propantheline bromide 15mg tablets","01: Gastro-Intestinal System","112.",1,"112.",37.33333,"20.74","19.41469","N"
202205,"NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE B","QOP","NHS GREATER MANCHESTER ICB - 00V","00V00","THE UPLANDS MEDICAL PRACTICE","P83004","WHITEFIELD HEALTH CENTRE","BURY NEW ROAD","WHITEFIELD","MANCHESTER","M45 8GH","0102000Y0","Propantheline bromide","0102000Y0BBAAAF","Pro-Banthine 15mg tablets","01: Gastro-Intestinal System","224.",1,"224.",74.66667,"41.48","38.81698","N"
202205,"NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE B","QOP","NHS GREATER MANCHESTER ICB - 00V","00V00","THE UPLANDS MEDICAL PRACTICE","P83004","WHITEFIELD HEALTH CENTRE","BURY NEW ROAD","WHITEFIELD","MANCHESTER","M45 8GH","0103010H0","Famotidine","0103010H0AAAAAA","Famotidine 20mg tablets","01: Gastro-Intestinal System","28.",4,"112.",56,"65.","60.85716","N"
202205,"NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE B","QOP","NHS GREATER MANCHESTER ICB - 00V","00V00","THE UPLANDS MEDICAL PRACTICE","P83004","WHITEFIELD HEALTH CENTRE","BURY NEW ROAD","WHITEFIELD","MANCHESTER","M45 8GH","0103010H0","Famotidine","0103010H0AAAAAA","Famotidine 20mg tablets","01: Gastro-Intestinal System","56.",9,"504.",252,"292.5","273.74563","N"
202205,"NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE B","QOP","NHS GREATER MANCHESTER ICB - 00V","00V00","THE UPLANDS MEDICAL PRACTICE","P83004","WHITEFIELD HEALTH CENTRE","BURY NEW ROAD","WHITEFIELD","MANCHESTER","M45 8GH","0103010H0","Famotidine","0103010H0AAABAB","Famotidine 40mg tablets","01: Gastro-Intestinal System","28.",3,"84.",84,"85.62","80.13479","N"
202205,"NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE B","QOP","NHS GREATER MANCHESTER ICB - 00V","00V00","THE UPLANDS MEDICAL PRACTICE","P83004","WHITEFIELD HEALTH CENTRE","BURY NEW ROAD","WHITEFIELD","MANCHESTER","M45 8GH","0103040M0","Misoprostol","0103040M0AAAAAA","Misoprostol 200microgram tablets","01: Gastro-Intestinal System","60.",2,"120.",30,"20.06","18.79095","N"
202205,"NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE B","QOP","NHS GREATER MANCHESTER ICB - 00V","00V00","THE UPLANDS MEDICAL PRACTICE","P83004","WHITEFIELD HEALTH CENTRE","BURY NEW ROAD","WHITEFIELD","MANCHESTER","M45 8GH","0103050L0","Lansoprazole","0103050L0AAAAAA","Lansoprazole 30mg gastro-resistant capsules","01: Gastro-Intestinal System","28.",108,"3024.",4536,"116.64","110.45603","N"
202205,"NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE B","QOP","NHS GREATER MANCHESTER ICB - 00V","00V00","THE UPLANDS MEDICAL PRACTICE","P83004","WHITEFIELD HEALTH CENTRE","BURY NEW ROAD","WHITEFIELD","MANCHESTER","M45 8GH","0103050L0","Lansoprazole","0103050L0AAAAAA","Lansoprazole 30mg gastro-resistant capsules","01: Gastro-Intestinal System","60.",2,"120.",180,"4.62","4.54681","N"
202205,"NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE B","QOP","NHS GREATER MANCHESTER ICB - 00V","00V00","THE UPLANDS MEDICAL PRACTICE","P83004","WHITEFIELD HEALTH CENTRE","BURY NEW ROAD","WHITEFIELD","MANCHESTER","M45 8GH","0103050L0","Lansoprazole","0103050L0AAAAAA","Lansoprazole 30mg gastro-resistant capsules","01: Gastro-Intestinal System","56.",27,"1512.",2268,"58.32","54.89322","N"
202205,"NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE B","QOP","NHS GREATER MANCHESTER ICB - 00V","00V00","THE UPLANDS MEDICAL PRACTICE","P83004","WHITEFIELD HEALTH CENTRE","BURY NEW ROAD","WHITEFIELD","MANCHESTER","M45 8GH","0103050L0","Lansoprazole","0103050L0AAABAB","Lansoprazole 15mg gastro-resistant capsules","01: Gastro-Intestinal System","28.",46,"1288.",966,"40.48","38.43948","N"
202205,"NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE B","QOP","NHS GREATER MANCHESTER ICB - 00V","00V00","THE UPLANDS MEDICAL PRACTICE","P83004","WHITEFIELD HEALTH CENTRE","BURY NEW ROAD","WHITEFIELD","MANCHESTER","M45 8GH","0103050L0","Lansoprazole","0103050L0AAABAB","Lansoprazole 15mg gastro-resistant capsules","01: Gastro-Intestinal System","56.",8,"448.",336,"14.08","13.27105","N"
202205,"NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE B","QOP","NHS GREATER MANCHESTER ICB - 00V","00V00","THE UPLANDS MEDICAL PRACTICE","P83004","WHITEFIELD HEALTH CENTRE","BURY NEW ROAD","WHITEFIELD","MANCHESTER","M45 8GH","0103050L0","Lansoprazole","0103050L0AAAGAG","Lansoprazole 15mg orodispersible tablets","01: Gastro-Intestinal System","28.",2,"56.",42,"5.82","5.46942","N"
202205,"NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE B","QOP","NHS GREATER MANCHESTER ICB - 00V","00V00","THE UPLANDS MEDICAL PRACTICE","P83004","WHITEFIELD HEALTH CENTRE","BURY NEW ROAD","WHITEFIELD","MANCHESTER","M45 8GH","0103050L0","Lansoprazole","0103050L0AAAHAH","Lansoprazole 30mg orodispersible tablets","01: Gastro-Intestinal System","28.",7,"196.",294,"34.93","32.76385","N"
202205,"NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE B","QOP","NHS GREATER MANCHESTER ICB - 00V","00V00","THE UPLANDS MEDICAL PRACTICE","P83004","WHITEFIELD HEALTH CENTRE","BURY NEW ROAD","WHITEFIELD","MANCHESTER","M45 8GH","0103050P0","Omeprazole","0103050P0AAAAAA","Omeprazole 20mg gastro-resistant capsules","01: Gastro-Intestinal System","10.",1,"10.",10,"0.31","0.40241","N"
202205,"NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE B","QOP","NHS GREATER MANCHESTER ICB - 00V","00V00","THE UPLANDS MEDICAL PRACTICE","P83004","WHITEFIELD HEALTH CENTRE","BURY NEW ROAD","WHITEFIELD","MANCHESTER","M45 8GH","0103050P0","Omeprazole","0103050P0AAAAAA","Omeprazole 20mg gastro-resistant capsules","01: Gastro-Intestinal System","7.",8,"56.",56,"1.76","2.54568","N"
202205,"NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE B","QOP","NHS GREATER MANCHESTER ICB - 00V","00V00","THE UPLANDS MEDICAL PRACTICE","P83004","WHITEFIELD HEALTH CENTRE","BURY NEW ROAD","WHITEFIELD","MANCHESTER","M45 8GH","0103050P0","Omeprazole","0103050P0AAAAAA","Omeprazole 20mg gastro-resistant capsules","01: Gastro-Intestinal System","14.",4,"56.",56,"1.72","2.05866","N"
202205,"NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE B","QOP","NHS GREATER MANCHESTER ICB - 00V","00V00","THE UPLANDS MEDICAL PRACTICE","P83004","WHITEFIELD HEALTH CENTRE","BURY NEW ROAD","WHITEFIELD","MANCHESTER","M45 8GH","0103050P0","Omeprazole","0103050P0AAAAAA","Omeprazole 20mg gastro-resistant capsules","01: Gastro-Intestinal System","60.",3,"180.",180,"5.52","5.50117","N"
202205,"NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE B","QOP","NHS GREATER MANCHESTER ICB - 00V","00V00","THE UPLANDS MEDICAL PRACTICE","P83004","WHITEFIELD HEALTH CENTRE","BURY NEW ROAD","WHITEFIELD","MANCHESTER","M45 8GH","0103050P0","Omeprazole","0103050P0AAAAAA","Omeprazole 20mg gastro-resistant capsules","01: Gastro-Intestinal System","42.",1,"42.",42,"1.29","1.3192","N"
202205,"NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE B","QOP","NHS GREATER MANCHESTER ICB - 00V","00V00","THE UPLANDS MEDICAL PRACTICE","P83004","WHITEFIELD HEALTH CENTRE","BURY NEW ROAD","WHITEFIELD","MANCHESTER","M45 8GH","0103050P0","Omeprazole","0103050P0AAAAAA","Omeprazole 20mg gastro-resistant capsules","01: Gastro-Intestinal System","112.",3,"336.",336,"10.32","9.69157","N"
202205,"NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE B","QOP","NHS GREATER MANCHESTER ICB - 00V","00V00","THE UPLANDS MEDICAL PRACTICE","P83004","WHITEFIELD HEALTH CENTRE","BURY NEW ROAD","WHITEFIELD","MANCHESTER","M45 8GH","0103050P0","Omeprazole","0103050P0AAAAAA","Omeprazole 20mg gastro-resistant capsules","01: Gastro-Intestinal System","28.",310,"8680.",8680,"266.6","253.24855","N"
202205,"NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE B","QOP","NHS GREATER MANCHESTER ICB - 00V","00V00","THE UPLANDS MEDICAL PRACTICE","P83004","WHITEFIELD HEALTH CENTRE","BURY NEW ROAD","WHITEFIELD","MANCHESTER","M45 8GH","0103050P0","Omeprazole","0103050P0AAAAAA","Omeprazole 20mg gastro-resistant capsules","01: Gastro-Intestinal System","84.",4,"336.",336,"10.32","9.70397","N"
202205,"NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE B","QOP","NHS GREATER MANCHESTER ICB - 00V","00V00","THE UPLANDS MEDICAL PRACTICE","P83004","WHITEFIELD HEALTH CENTRE","BURY NEW ROAD","WHITEFIELD","MANCHESTER","M45 8GH","0103050P0","Omeprazole","0103050P0AAAAAA","Omeprazole 20mg gastro-resistant capsules","01: Gastro-Intestinal System","56.",90,"5040.",5040,"154.8","145.93155","N"
202205,"NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE B","QOP","NHS GREATER MANCHESTER ICB - 00V","00V00","THE UPLANDS MEDICAL PRACTICE","P83004","WHITEFIELD HEALTH CENTRE","BURY NEW ROAD","WHITEFIELD","MANCHESTER","M45 8GH","0103050P0","Omeprazole","0103050P0AAAEAE","Omeprazole 40mg gastro-resistant capsules","01: Gastro-Intestinal System","56.",7,"392.",784,"39.2","36.75844","N"
202205,"NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE B","QOP","NHS GREATER MANCHESTER ICB - 00V","00V00","THE UPLANDS MEDICAL PRACTICE","P83004","WHITEFIELD HEALTH CENTRE","BURY NEW ROAD","WHITEFIELD","MANCHESTER","M45 8GH","0103050P0","Omeprazole","0103050P0AAAEAE","Omeprazole 40mg gastro-resistant capsules","01: Gastro-Intestinal System","7.",2,"14.",28,"1.4","1.3345","N"
202205,"NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE B","QOP","NHS GREATER MANCHESTER ICB - 00V","00V00","THE UPLANDS MEDICAL PRACTICE","P83004","WHITEFIELD HEALTH CENTRE","BURY NEW ROAD","WHITEFIELD","MANCHESTER","M45 8GH","0103050P0","Omeprazole","0103050P0AAAEAE","Omeprazole 40mg gastro-resistant capsules","01: Gastro-Intestinal System","28.",10,"280.",560,"28.","26.31803","N"
202205,"NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE B","QOP","NHS GREATER MANCHESTER ICB - 00V","00V00","THE UPLANDS MEDICAL PRACTICE","P83004","WHITEFIELD HEALTH CENTRE","BURY NEW ROAD","WHITEFIELD","MANCHESTER","M45 8GH","0103050P0","Omeprazole","0103050P0AAAFAF","Omeprazole 10mg gastro-resistant capsules","01: Gastro-Intestinal System","56.",6,"336.",168,"10.44","9.84103","N"
202205,"NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE B","QOP","NHS GREATER MANCHESTER ICB - 00V","00V00","THE UPLANDS MEDICAL PRACTICE","P83004","WHITEFIELD HEALTH CENTRE","BURY NEW ROAD","WHITEFIELD","MANCHESTER","M45 8GH","0103050P0","Omeprazole","0103050P0AAAFAF","Omeprazole 10mg gastro-resistant capsules","01: Gastro-Intestinal System","28.",28,"784.",392,"24.36","23.136","N"
202205,"NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE B","QOP","NHS GREATER MANCHESTER ICB - 00V","00V00","THE UPLANDS MEDICAL PRACTICE","P83004","WHITEFIELD HEALTH CENTRE","BURY NEW ROAD","WHITEFIELD","MANCHESTER","M45 8GH","0103050P0","Omeprazole","0103050P0AAAMAM","Omeprazole 10mg dispersible gastro-resistant tablets","01: Gastro-Intestinal System","28.",1,"28.",14,"9.3","8.71256","N"
202205,"NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE B","QOP","NHS GREATER MANCHESTER ICB - 00V","00V00","THE UPLANDS MEDICAL PRACTICE","P83004","WHITEFIELD HEALTH CENTRE","BURY NEW ROAD","WHITEFIELD","MANCHESTER","M45 8GH","0103050P0","Omeprazole","0103050P0AAANAN","Omeprazole 20mg dispersible gastro-resistant tablets","01: Gastro-Intestinal System","30.",2,"60.",60,"29.82","28.12144","N"
202205,"NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE B","QOP","NHS GREATER MANCHESTER ICB - 00V","00V00","THE UPLANDS MEDICAL PRACTICE","P83004","WHITEFIELD HEALTH CENTRE","BURY NEW ROAD","WHITEFIELD","MANCHESTER","M45 8GH","0103050P0","Omeprazole","0103050P0AAANAN","Omeprazole 20mg dispersible gastro-resistant tablets","01: Gastro-Intestinal System","28.",1,"28.",28,"13.92","13.03457","N"
202205,"NORTH WEST","Y62","NHS GREATER MANCHESTER INTEGRATED CARE B","QOP","NHS GREATER MANCHESTER ICB - 00V","00V00","THE UPLANDS MEDICAL PRACTICE","P83004","WHITEFIELD HEALTH CENTRE","BURY NEW ROAD","WHITEFIELD","MANCHESTER","M45 8GH","0103050P0","Omeprazole","0103050P0BBAAAA","Losec 20mg gastro-resistant capsules","01: Gastro-Intestinal System","56.",1,"56.",56,"33.4","31.25813","N"
202205,"MIDLANDS","Y60","NHS NORTHAMPTONSHIRE INTEGRATED CARE BOA","QPM","NHS NORTHAMPTONSHIRE ICB - 78H","78H00","GREENS NORTON & WEEDON MEDICAL PRACTICE","K83066","WEEDON SURGERY","57 NEW CROFT, WEEDON","NORTHAMPTON","NORTHAMPTONSHIRE","NN7 4RX","0106020C0","Bisacodyl","0106020C0AAAAAA","Bisacodyl 5mg gastro-resistant tablets","01: Gastro-Intestinal System","90.",1,"90.",45,"4.05","3.90118","N"
202205,"MIDLANDS","Y60","NHS NORTHAMPTONSHIRE INTEGRATED CARE BOA","QPM","NHS NORTHAMPTONSHIRE ICB - 78H","78H00","GREENS NORTON & WEEDON MEDICAL PRACTICE","K83066","WEEDON SURGERY","57 NEW CROFT, WEEDON","NORTHAMPTON","NORTHAMPTONSHIRE","NN7 4RX","0106020C0","Bisacodyl","0106020C0AAAAAA","Bisacodyl 5mg gastro-resistant tablets","01: Gastro-Intestinal System","300.",1,"300.",150,"13.5","12.62926","N"
202205,"MIDLANDS","Y60","NHS NORTHAMPTONSHIRE INTEGRATED CARE BOA","QPM","NHS NORTHAMPTONSHIRE ICB - 78H","78H00","GREENS NORTON & WEEDON MEDICAL PRACTICE","K83066","WEEDON SURGERY","57 NEW CROFT, WEEDON","NORTHAMPTON","NORTHAMPTONSHIRE","NN7 4RX","0106020I0","Docusate sodium","0106020I0AAAKAK","Docusate 100mg capsules","01: Gastro-Intestinal System","112.",2,"224.",112,"15.6","14.70621","N"
202205,"MIDLANDS","Y60","NHS NORTHAMPTONSHIRE INTEGRATED CARE BOA","QPM","NHS NORTHAMPTONSHIRE ICB - 78H","78H00","GREENS NORTON & WEEDON MEDICAL PRACTICE","K83066","WEEDON SURGERY","57 NEW CROFT, WEEDON","NORTHAMPTON","NORTHAMPTONSHIRE","NN7 4RX","0106020I0","Docusate sodium","0106020I0AAAKAK","Docusate 100mg capsules","01: Gastro-Intestinal System","100.",3,"300.",150,"20.91","19.67372","N"
202205,"MIDLANDS","Y60","NHS NORTHAMPTONSHIRE INTEGRATED CARE BOA","QPM","NHS NORTHAMPTONSHIRE ICB - 78H","78H00","GREENS NORTON & WEEDON MEDICAL PRACTICE","K83066","WEEDON SURGERY","57 NEW CROFT, WEEDON","NORTHAMPTON","NORTHAMPTONSHIRE","NN7 4RX","0106020I0","Docusate sodium","0106020I0AAAKAK","Docusate 100mg capsules","01: Gastro-Intestinal System","56.",1,"56.",28,"3.9","3.76085","N"
202205,"MIDLANDS","Y60","NHS NORTHAMPTONSHIRE INTEGRATED CARE BOA","QPM","NHS NORTHAMPTONSHIRE ICB - 78H","78H00","GREENS NORTON & WEEDON MEDICAL PRACTICE","K83066","WEEDON SURGERY","57 NEW CROFT, WEEDON","NORTHAMPTON","NORTHAMPTONSHIRE","NN7 4RX","0106020I0","Docusate sodium","0106020I0AAAKAK","Docusate 100mg capsules","01: Gastro-Intestinal System","200.",1,"200.",100,"13.93","13.14393","N"
202205,"MIDLANDS","Y60","NHS NORTHAMPTONSHIRE INTEGRATED CARE BOA","QPM","NHS NORTHAMPTONSHIRE ICB - 78H","78H00","GREENS NORTON & WEEDON MEDICAL PRACTICE","K83066","WEEDON SURGERY","57 NEW CROFT, WEEDON","NORTHAMPTON","NORTHAMPTONSHIRE","NN7 4RX","0106020I0","Docusate sodium","0106020I0AAAKAK","Docusate 100mg capsules","01: Gastro-Intestinal System","30.",4,"120.",60,"8.36","7.87039","N"
202205,"MIDLANDS","Y60","NHS NORTHAMPTONSHIRE INTEGRATED CARE BOA","QPM","NHS NORTHAMPTONSHIRE ICB - 78H","78H00","GREENS NORTON & WEEDON MEDICAL PRACTICE","K83066","WEEDON SURGERY","57 NEW CROFT, WEEDON","NORTHAMPTON","NORTHAMPTONSHIRE","NN7 4RX","0106020I0","Docusate sodium","0106020I0AAAKAK","Docusate 100mg capsules","01: Gastro-Intestinal System","120.",1,"120.",60,"8.36","7.83319","N"
202205,"MIDLANDS","Y60","NHS NORTHAMPTONSHIRE INTEGRATED CARE BOA","QPM","NHS NORTHAMPTONSHIRE ICB - 78H","78H00","GREENS NORTON & WEEDON MEDICAL PRACTICE","K83066","WEEDON SURGERY","57 NEW CROFT, WEEDON","NORTHAMPTON","NORTHAMPTONSHIRE","NN7 4RX","0106040M0","Macrogol 3350","0106040M0BGAAAA","CosmoCol Orange Lemon and Lime oral powder sachets","01: Gastro-Intestinal System","60.",2,"120.",0,"17.16","16.0532","N"
202205,"MIDLANDS","Y60","NHS NORTHAMPTONSHIRE INTEGRATED CARE BOA","QPM","NHS NORTHAMPTONSHIRE ICB - 78H","78H00","GREENS NORTON & WEEDON MEDICAL PRACTICE","K83066","WEEDON SURGERY","57 NEW CROFT, WEEDON","NORTHAMPTON","NORTHAMPTONSHIRE","NN7 4RX","0106040M0","Macrogol 3350","0106040M0BGABAA","CosmoCol Orange Flavour oral powder sachets","01: Gastro-Intestinal System","60.",1,"60.",0,"8.58","8.0266","N"
202205,"MIDLANDS","Y60","NHS NORTHAMPTONSHIRE INTEGRATED CARE BOA","QPM","NHS NORTHAMPTONSHIRE ICB - 78H","78H00","GREENS NORTON & WEEDON MEDICAL PRACTICE","K83066","WEEDON SURGERY","57 NEW CROFT, WEEDON","NORTHAMPTON","NORTHAMPTONSHIRE","NN7 4RX","0106040M0","Macrogol 3350","0106040M0BGABAA","CosmoCol Orange Flavour oral powder sachets","01: Gastro-Intestinal System","90.",1,"90.",0,"12.87","12.0399","N"
202205,"MIDLANDS","Y60","NHS NORTHAMPTONSHIRE INTEGRATED CARE BOA","QPM","NHS NORTHAMPTONSHIRE ICB - 78H","78H00","GREENS NORTON & WEEDON MEDICAL PRACTICE","K83066","WEEDON SURGERY","57 NEW CROFT, WEEDON","NORTHAMPTON","NORTHAMPTONSHIRE","NN7 4RX","0106040M0","Macrogol 3350","0106040M0BGABAA","CosmoCol Orange Flavour oral powder sachets","01: Gastro-Intestinal System","30.",7,"210.",0,"30.03","28.11789","N"
202205,"MIDLANDS","Y60","NHS NORTHAMPTONSHIRE INTEGRATED CARE BOA","QPM","NHS NORTHAMPTONSHIRE ICB - 78H","78H00","GREENS NORTON & WEEDON MEDICAL PRACTICE","K83066","WEEDON SURGERY","57 NEW CROFT, WEEDON","NORTHAMPTON","NORTHAMPTONSHIRE","NN7 4RX","0106040M0","Macrogol 3350","0106040M0BGACAA","CosmoCol Lemon and Lime Flavour oral powder sachets","01: Gastro-Intestinal System","60.",1,"60.",0,"8.58","8.0266","N"
202205,"MIDLANDS","Y60","NHS NORTHAMPTONSHIRE INTEGRATED CARE BOA","QPM","NHS NORTHAMPTONSHIRE ICB - 78H","78H00","GREENS NORTON & WEEDON MEDICAL PRACTICE","K83066","WEEDON SURGERY","57 NEW CROFT, WEEDON","NORTHAMPTON","NORTHAMPTONSHIRE","NN7 4RX","0106040M0","Macrogol 3350","0106040M0BGACAA","CosmoCol Lemon and Lime Flavour oral powder sachets","01: Gastro-Intestinal System","30.",3,"90.",0,"12.87","12.0399","N"
202205,"MIDLANDS","Y60","NHS NORTHAMPTONSHIRE INTEGRATED CARE BOA","QPM","NHS NORTHAMPTONSHIRE ICB - 78H","78H00","GREENS NORTON & WEEDON MEDICAL PRACTICE","K83066","WEEDON SURGERY","57 NEW CROFT, WEEDON","NORTHAMPTON","NORTHAMPTONSHIRE","NN7 4RX","0106040M0","Macrogol 3350","0106040M0BGACAA","CosmoCol Lemon and Lime Flavour oral powder sachets","01: Gastro-Intestinal System","20.",1,"20.",0,"2.99","2.80955","N"
